,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
784,Hammarby IF,Amadaiya Rennie,26,Right Winger,Liberia,100000,Antalyaspor,Turkey,0,out,2016
785,Hammarby IF,William Eskelinen,19,Goalkeeper,Sweden,700000,Enskede,Sweden,loan transfer,out,2016
786,Hammarby IF,Gershon Koffie,25,Central Midfield,Ghana,225000,Revolution,United States,loan transfer,out,2016
787,Hammarby IF,Melker Hallberg,20,Central Midfield,Sweden,600000,Udinese Calcio,Italy,"End of loanJun 30, 2016",out,2016
788,Jönköpings Södra IF,Cala,26,Central Midfield,Spain,0,Real Jaén CF,Spain,free transfer,in,2016
789,Jönköpings Södra IF,Fran Marmolejo,28,Goalkeeper,Spain,0,CD El Palo ,Spain,free transfer,in,2016
790,Jönköpings Södra IF,Sebastian Holmqvist,23,Right Midfield,Sweden,0,Nest-Sotra IL,Norway,"End of loanJul 26, 2016",in,2016
791,Jönköpings Södra IF,Sebastian Holmqvist,23,Right Midfield,Sweden,0,Lysekloster IL,Norway,loan transfer,out,2016
792,Jönköpings Södra IF,Simon Dimitrijevic,20,Defensive Midfield,Sweden,0,Husqvarna,Sweden,loan transfer,out,2016
793,Jönköpings Södra IF,Moses Ogbu,25,Centre-Forward,Nigeria,625000,Sirius,Sweden,loan transfer,out,2016
794,GIF Sundsvall,Joel Enarsson,23,Centre-Forward,Sweden,0,Norrköping,Sweden,0,in,2016
795,GIF Sundsvall,Mauricio Albornoz,28,Defensive Midfield,Sweden,100000,Atvidaberg,Sweden,loan transfer,in,2016
796,GIF Sundsvall,Jonathan Morsay,19,Left Winger,Sweden,300000,Sundsvall U19,Sweden,0,in,2016
797,GIF Sundsvall,Granit Buzuku,21,Attacking Midfield,Sweden,0,Egersund,Norway,"End of loanJun 30, 2015",in,2016
798,GIF Sundsvall,Granit Buzuku,23,Attacking Midfield,Sweden,0,IFK Luleå,Sweden,"End of loanJul 13, 2016",in,2016
799,GIF Sundsvall,Jonathan Malmberg,22,Goalkeeper,Sweden,50000,Levanger FK,Norway,"End of loanJul 18, 2016",in,2016
800,GIF Sundsvall,Rúnar Már Sigurjónsson,26,Central Midfield,Iceland,1200000,Grasshoppers,Switzerland,1100000,out,2016
801,GIF Sundsvall,Pa Dibba,28,Centre-Forward,The Gambia,275000,Hammarby,Sweden,100000,out,2016
802,GIF Sundsvall,Granit Buzuku,23,Attacking Midfield,Sweden,0,Team TG,Sweden,loan transfer,out,2016
803,GIF Sundsvall,Shpetim Hasani,34,Centre-Forward,Kosovo,0,Degerfors,Sweden,0,out,2016
804,IK Sirius,Jesper Arvidsson,31,Left-Back,Sweden,100000,Vålerenga,Norway,free transfer,in,2016
805,IK Sirius,Karim Fegrouch,34,Goalkeeper,Morocco,0,FAR Rabat,Morocco,free transfer,in,2016
806,IK Sirius,Oscar Kindlund,19,Defensive Midfield,Sweden,0,IFK U19,Sweden,0,in,2016
807,IK Sirius,Moses Ogbu,25,Centre-Forward,Nigeria,625000,Jönköping,Sweden,loan transfer,in,2016
808,IK Sirius,Kyria Kambusi,18,Defensive Midfield,Sweden,0,Sirius U19,Sweden,0,in,2016
809,IK Sirius,Alexander Hedman,20,Centre-Back,Sweden,40000,Karlbergs BK,Sweden,free transfer,out,2016
810,IK Sirius,Nicklas Maripuu,24,Defensive Midfield,Sweden,150000,J'ville Armada,United States,0,out,2016
811,IK Sirius,Paul Torres,24,Right Midfield,United States,25000,Assyriska FF,Sweden,0,out,2016
812,IK Sirius,Kujtim Bala,26,Left-Back,Sweden,0,Dalkurd,Sweden,0,out,2016
813,IK Sirius,Daniel Ahonen,25,Defensive Midfield,Sweden,0,Östers IF,Sweden,0,out,2016
814,IK Sirius,Oscar Kindlund,19,Defensive Midfield,Sweden,0,IFK U19,Sweden,"End of loanAug 4, 2016",out,2016
815,AFC Eskilstuna,Korede Aiyegbusi,28,Left-Back,England,0,Siah Jamegan FC,Iran,free transfer,in,2016
816,AFC Eskilstuna,Soufiane Laghmouchi,26,Left Winger,Morocco,0,FC Volendam,Netherlands,free transfer,in,2016
817,AFC Eskilstuna,Aaron Zahui Bazoukou,20,Centre-Forward,Sweden,0,Vasalund,Sweden,0,in,2016
818,AFC Eskilstuna,Davor Blazevic,23,Goalkeeper,Sweden,300000,No club,No country,0,in,2016
819,AFC Eskilstuna,Othman El Kabir,24,Left Midfield,Netherlands,2000000,Djurgarden,Sweden,150000,out,2016
820,AFC Eskilstuna,Christoff Dias de Oliveira,21,Attacking Midfield,Netherlands,0,IK Sleipner,Sweden,loan transfer,out,2016
821,AFC Eskilstuna,Haris Cirak,21,Defensive Midfield,Sweden,150000,Elverum,Norway,loan transfer,out,2016
822,Halmstads BK,Marcus Mathisen,20,Central Midfield,Denmark,600000,FC Copenhagen,Denmark,free transfer,in,2016
823,Halmstads BK,Rasmus Wiedesheim-Paul,17,Centre-Forward,Sweden,400000,Halmstad U19,Sweden,0,in,2016
824,Halmstads BK,Ardian Berisha,18,Centre-Forward,Sweden,75000,Halmstad U19,Sweden,0,in,2016
825,Halmstads BK,Gabriel Gudmundsson,17,Left-Back,Sweden,1800000,Halmstad U19,Sweden,0,in,2016
826,Halmstads BK,Jonathan Svedberg,17,Defensive Midfield,Sweden,100000,Halmstad U19,Sweden,0,in,2016
827,Halmstads BK,Alexander Arvidsson,18,Defensive Midfield,Sweden,0,Halmstad U19,Sweden,0,in,2016
828,Halmstads BK,David Struski Persson,19,Left-Back,Sweden,0,Halmstad U19,Sweden,0,in,2016
829,Halmstads BK,Adrian Hallsö,19,Centre-Back,Sweden,50000,Halmstad U19,Sweden,0,in,2016
830,Halmstads BK,Isak Pettersson,19,Goalkeeper,Sweden,800000,Östers IF,Sweden,"End of loanJul 15, 2016",in,2016
831,Halmstads BK,Junes Barny,26,Central Midfield,Sweden,200000,Difaâ El Jadida,Morocco,300000,out,2016
832,Halmstads BK,Mak Lind,28,Centre-Back,Lebanon,0,No club,No country,0,out,2016
833,Halmstads BK,Mads Roerslev Rasmussen,17,Right-Back,Denmark,1500000,Copenhagen U19,Denmark,"End of loanMay 11, 2017",out,2016
834,Malmö FF,Kingsley Sarfo,22,Central Midfield,Ghana,200000,Sirius,Sweden,1450000,in,2017
835,Malmö FF,Carlos Strandberg,21,Centre-Forward,Sweden,2800000,Club Brugge,Belgium,1000000,in,2017
836,Malmö FF,Bonke Innocent,21,Defensive Midfield,Nigeria,800000,Lillestrøm SK,Norway,900000,in,2017
837,Malmö FF,Johan Dahlin,30,Goalkeeper,Sweden,400000,FC Midtjylland,Denmark,350000,in,2017
838,Malmö FF,Samuel Adrian,20,Defensive Midfield,Sweden,150000,Malmö U21,Sweden,0,in,2017
839,Malmö FF,Hugo Andersson,18,Centre-Back,Sweden,300000,Malmö U19,Sweden,0,in,2017
840,Malmö FF,Zlatan Azinovic,28,Goalkeeper,Sweden,0,Ängelholm,Sweden,"End of loanJun 30, 2016",in,2017
841,Malmö FF,Pawel Cibicki,23,Left Winger,Sweden,200000,Leeds,England,1600000,out,2017
842,Malmö FF,Yoshimar Yotún,27,Central Midfield,Peru,2500000,Orlando City SC,United States,1000000,out,2017
843,Malmö FF,Pa Konate,23,Left-Back,Guinea,400000,SPAL,Italy,285000,out,2017
844,Malmö FF,Tobias Sana,27,Left Winger,Sweden,600000,Aarhus GF,Denmark,0,out,2017
845,Malmö FF,Johan Sellberg-Wiland,36,Goalkeeper,Sweden,0,Hammarby,Sweden,0,out,2017
846,Malmö FF,Kingsley Sarfo,23,Central Midfield,Ghana,200000,No club,No country,0,out,2017
847,AIK,Robert Taylor,22,Left Winger,Finland,600000,RoPS,Finland,100000,in,2017
848,AIK,Chinedu Obasi,31,Centre-Forward,Nigeria,100000,SZ FC,China,free transfer,in,2017
849,AIK,Rasmus Lindkvist,27,Left Midfield,Sweden,250000,Vålerenga,Norway,0,in,2017
850,AIK,Nicolás Stefanelli,22,Centre-Forward,Argentina,750000,Defensa,Argentina,0,in,2017
851,AIK,Agustin Gómez,20,Centre-Back,Argentina,25000,Defensa II,Argentina,loan transfer,in,2017
852,AIK,Enoch Kofi Adu,27,Defensive Midfield,Ghana,300000,No club,No country,0,in,2017
853,AIK,Rickson Mansiamina,20,Centre-Forward,Sweden,75000,GAIS,Sweden,"End of loanJul 15, 2017",in,2017
854,AIK,Patrick Kpozo,20,Left Midfield,Ghana,300000,Tromsø IL,Norway,"End of loanJul 20, 2017",in,2017
855,AIK,Sauli Väisänen,23,Centre-Back,Finland,400000,SPAL,Italy,225000,out,2017
856,AIK,Sulejman Krpic,26,Centre-Forward,Bosnia-Herzegovina,400000,Sloboda Tuzla,Bosnia-Herzegovina,free transfer,out,2017
857,AIK,Alan Naib,19,attack,Sweden,0,Karlbergs BK,Sweden,loan transfer,out,2017
858,AIK,Patrick Kpozo,20,Left Midfield,Ghana,300000,Östersund,Sweden,0,out,2017
859,AIK,Ahmed Yasin,26,Right Winger,Iraq,500000,Häcken,Sweden,loan transfer,out,2017
860,AIK,Rickson Mansiamina,20,Centre-Forward,Sweden,75000,Syrianska FC,Sweden,loan transfer,out,2017
861,AIK,Eero Markkanen,26,Centre-Forward,Finland,250000,Dynamo Dresden,Germany,loan transfer,out,2017
862,AIK,Anton Salétros,21,Central Midfield,Sweden,600000,Újpest FC,Hungary,loan transfer,out,2017
863,AIK,Stipe Vrdoljak,23,Left-Back,Croatia,100000,NK Novigrad,Croatia,"End of loanJul 31, 2017",out,2017
864,Djurgardens IF,Julian Kristoffersen,20,Centre-Forward,Norway,400000,FC Copenhagen,Denmark,free transfer,in,2017
865,Djurgardens IF,Gustav Engvall,21,Centre-Forward,Sweden,1000000,Bristol City,England,loan transfer,in,2017
866,Djurgardens IF,Haruna Garba,24,Centre-Forward,Nigeria,50000,Gzira Utd,Malta,"End of loanMay 23, 2018",in,2017
867,Djurgardens IF,Haruna Garba,24,Centre-Forward,Nigeria,50000,Gzira Utd,Malta,0,out,2017
868,Djurgardens IF,Joseph Ceesay,19,Left Winger,Sweden,450000,IK Frej Täby,Sweden,loan transfer,out,2017
869,Djurgardens IF,Jesper Karlström,22,Defensive Midfield,Sweden,1500000,Brommapojkarna,Sweden,loan transfer,out,2017
870,Djurgardens IF,Gustav Engvall,21,Centre-Forward,Sweden,1000000,Bristol City,England,"End of loanJul 16, 2017",out,2017
871,BK Häcken,Mervan Celik,27,Left Winger,Sweden,250000,Akhisarspor,Turkey,free transfer,in,2017
872,BK Häcken,Mathias Ranégie,33,Centre-Forward,Sweden,0,Watford,England,free transfer,in,2017
873,BK Häcken,Ahmed Yasin,26,Right Winger,Iraq,500000,AIK,Sweden,loan transfer,in,2017
874,BK Häcken,Lucas Hedlund,19,Centre-Forward,Sweden,100000,Häcken U19,Sweden,0,in,2017
875,BK Häcken,Kevin Yakob,17,Attacking Midfield,Sweden,400000,Häcken U19,Sweden,0,in,2017
876,BK Häcken,Gustav Berggren,20,Defensive Midfield,Sweden,1200000,Varbergs BoIS,Sweden,"End of loanNov 30, 2017",in,2017
877,BK Häcken,Shkodran Maholli,24,Centre-Forward,Sweden,100000,Sirius,Sweden,0,out,2017
878,BK Häcken,Gustav Berggren,19,Defensive Midfield,Sweden,1200000,Varbergs BoIS,Sweden,loan transfer,out,2017
879,BK Häcken,Albin Skoglund,20,Attacking Midfield,Sweden,100000,Örgryte,Sweden,loan transfer,out,2017
880,BK Häcken,Mostapha El Kabir,29,Centre-Forward,Morocco,100000,Antalyaspor,Turkey,"End of loanMay 27, 2018",out,2017
881,Östersunds FK,Patrick Kpozo,20,Left Midfield,Ghana,300000,AIK,Sweden,0,in,2017
882,Östersunds FK,Frank Arhin,18,Central Midfield,Ghana,200000,Right to Dream,Ghana,0,in,2017
883,Östersunds FK,Andrew Mills,23,Goalkeeper,England,150000,IFK Östersund,Sweden,loan transfer,in,2017
884,Östersunds FK,Emil Hedvall,34,Goalkeeper,Sweden,0,No club,No country,0,in,2017
885,Östersunds FK,Sebastian Lundbäck,21,Defensive Midfield,Sweden,0,Team TG,Sweden,loan transfer,out,2017
886,Östersunds FK,Darijan Bojanic,22,Defensive Midfield,Sweden,1200000,Helsingborg,Sweden,"End of loanAug 11, 2017",out,2017
887,Östersunds FK,Andrew Mills,23,Goalkeeper,England,150000,IFK Östersund,Sweden,"End of loanJul 31, 2017",out,2017
888,IFK Norrköping,Alexander Jakobsen,23,Left Winger,Egypt,250000,Viborg FF,Denmark,0,in,2017
889,IFK Norrköping,Aslak Falch,25,Goalkeeper,Norway,150000,Vålerenga,Norway,0,in,2017
890,IFK Norrköping,Johannes Vall,24,Left-Back,Sweden,200000,Falkenberg,Sweden,0,in,2017
891,IFK Norrköping,Mohanad Jeahze,20,Left-Back,Sweden,1000000,Degerfors,Sweden,"End of loanJul 1, 2017",in,2017
892,IFK Norrköping,Mohanad Jeahze,20,Left-Back,Sweden,1000000,Syrianska FC,Sweden,"End of loanSep 11, 2017",in,2017
893,IFK Norrköping,Julius Lindgren,20,Goalkeeper,Sweden,125000,Sylvia,Sweden,"End of loanAug 23, 2017",in,2017
894,IFK Norrköping,Niclas Eliasson,21,Left Midfield,Sweden,3000000,Bristol City,England,2000000,out,2017
895,IFK Norrköping,Nicklas Bärkroth,25,Left Winger,Sweden,400000,Lech Poznan,Poland,650000,out,2017
896,IFK Norrköping,Sebastian Andersson,26,Centre-Forward,Sweden,4500000,1.FC K'lautern,Germany,650000,out,2017
897,IFK Norrköping,Michael Langer,32,Goalkeeper,Austria,100000,FC Schalke 04,Germany,free transfer,out,2017
898,IFK Norrköping,Otto Martler,30,Goalkeeper,Sweden,75000,GAIS,Sweden,free transfer,out,2017
899,IFK Norrköping,Adin Bukva,19,Centre-Forward,Sweden,50000,Husqvarna,Sweden,loan transfer,out,2017
900,IFK Norrköping,Julius Lindgren,20,Goalkeeper,Sweden,125000,Husqvarna,Sweden,loan transfer,out,2017
901,IFK Norrköping,Christopher Telo,27,Left-Back,Sweden,150000,Molde,Norway,0,out,2017
902,IFK Norrköping,Mohanad Jeahze,20,Left-Back,Sweden,1000000,Syrianska FC,Sweden,loan transfer,out,2017
903,IFK Norrköping,Henrik Castegren,22,Centre-Back,Sweden,800000,Degerfors,Sweden,loan transfer,out,2017
904,IK Sirius,Elias Andersson,21,Central Midfield,Sweden,400000,Varbergs BoIS,Sweden,0,in,2017
905,IK Sirius,Shkodran Maholli,24,Centre-Forward,Sweden,100000,Häcken,Sweden,0,in,2017
906,IK Sirius,Sam Lundholm,23,Right Winger,Sweden,50000,NEC Nijmegen,Netherlands,0,in,2017
907,IK Sirius,Zackarias Faour,19,Centre-Forward,Sweden,0,Man City U23,England,0,in,2017
908,IK Sirius,Kingsley Sarfo,22,Central Midfield,Ghana,200000,Malmö FF,Sweden,1450000,out,2017
909,IK Sirius,Jakob Bergman,21,Centre-Back,Sweden,150000,Nyköping,Sweden,loan transfer,out,2017
910,IK Sirius,Kyria Kambusi,19,Defensive Midfield,Sweden,0,Gamla Upsala SK,Sweden,loan transfer,out,2017
911,IK Sirius,Dragan Kapcevic,31,Centre-Forward,Bosnia-Herzegovina,0,Östers IF,Sweden,0,out,2017
912,IK Sirius,Diego Montiel,22,Attacking Midfield,Sweden,300000,Gefle,Sweden,loan transfer,out,2017
913,IK Sirius,Andreas Eriksson,35,Right Winger,Sweden,0,No club,No country,0,out,2017
914,IK Sirius,Ante Björkebaum,29,Centre-Forward,Sweden,0,No club,No country,0,out,2017
915,IK Sirius,Omar Eddahri,27,Centre-Forward,Sweden,100000,No club,No country,0,out,2017
916,IF Elfsborg,Samuel Holmén,33,Central Midfield,Sweden,100000,Basaksehir,Turkey,free transfer,in,2017
917,Hammarby IF,Sander Svendsen,20,Centre-Forward,Norway,800000,Molde,Norway,500000,in,2017
918,Hammarby IF,Jeppe Andersen,24,Central Midfield,Denmark,1000000,Esbjerg fB,Denmark,free transfer,in,2017
919,Hammarby IF,Mads Fenger,26,Centre-Back,Denmark,700000,Randers FC,Denmark,free transfer,in,2017
920,Hammarby IF,Rebin Asaad,22,Defensive Midfield,Iraq,75000,Halmstads BK,Sweden,free transfer,in,2017
921,Hammarby IF,Benny Lekström,36,Goalkeeper,Sweden,0,Ängby IF,Sweden,0,in,2017
922,Hammarby IF,Johan Sellberg-Wiland,36,Goalkeeper,Sweden,0,Malmö FF,Sweden,0,in,2017
923,Hammarby IF,Muamer Tankovic,22,Left Winger,Sweden,1800000,AZ Alkmaar,Netherlands,0,in,2017
924,Hammarby IF,Oscar Krusnell,18,Left-Back,Sweden,100000,Sunderland U23,England,0,in,2017
925,Hammarby IF,Joseph Aidoo,21,Centre-Back,Ghana,6000000,KRC Genk,Belgium,1250000,out,2017
926,Hammarby IF,Pa Dibba,30,Centre-Forward,The Gambia,275000,SZ FC,China,1160000,out,2017
927,Hammarby IF,Tim Markström,30,Goalkeeper,Sweden,0,Sandviken,Sweden,free transfer,out,2017
928,Hammarby IF,Johan Persson,33,Defensive Midfield,Sweden,0,Helsingborg,Sweden,free transfer,out,2017
929,Hammarby IF,Richárd Magyar,26,Centre-Back,Sweden,400000,Greuther Fürth,Germany,free transfer,out,2017
930,Hammarby IF,Dusan Jajic,19,Central Midfield,Sweden,150000,IK Frej Täby,Sweden,loan transfer,out,2017
931,Hammarby IF,Marcus Degerlund,20,Centre-Back,Sweden,250000,IK Frej Täby,Sweden,loan transfer,out,2017
932,Hammarby IF,Fredrik Torsteinbö,26,Right-Back,Norway,300000,Viking FK,Norway,0,out,2017
933,Hammarby IF,Ögmundur Kristinsson,28,Goalkeeper,Iceland,500000,Excelsior,Netherlands,0,out,2017
934,Hammarby IF,Imad Khalili,30,Centre-Forward,Palästina,100000,Brommapojkarna,Sweden,loan transfer,out,2017
935,Hammarby IF,Mario Musa,26,Left-Back,Croatia,300000,Dinamo Zagreb,Croatia,"End of loanJun 30, 2017",out,2017
936,IFK Göteborg,Kristopher Da Graca,19,Centre-Back,Sweden,450000,Arsenal U23,England,free transfer,in,2017
937,IFK Göteborg,Vajebah Sakor,21,Defensive Midfield,Norway,350000,Juventus,Italy,loan transfer,in,2017
938,IFK Göteborg,Sam Adekugbe,22,Left-Back,Canada,400000,Vancouver,United States,loan transfer,in,2017
939,IFK Göteborg,Benjamin Nygren,16,Right Winger,Sweden,2000000,IFK U19,Sweden,0,in,2017
940,IFK Göteborg,John Alvbage,34,Goalkeeper,Sweden,100000,Minnesota Utd.,United States,"End of loanJul 15, 2017",in,2017
941,IFK Göteborg,Mads Albaek,27,Central Midfield,Denmark,350000,1.FC K'lautern,Germany,100000,out,2017
942,IFK Göteborg,Mattias Bjärsmyr,31,Centre-Back,Sweden,200000,Sivasspor,Turkey,0,out,2017
943,IFK Göteborg,Abdul Razak,24,Central Midfield,Cote d'Ivoire,125000,AFC Eskilstuna,Sweden,loan transfer,out,2017
944,IFK Göteborg,Lawson Sabah,20,Defensive Midfield,Ghana,75000,Varbergs BoIS,Sweden,loan transfer,out,2017
945,IFK Göteborg,John Alvbage,35,Goalkeeper,Sweden,100000,Stabæk Fotball,Norway,loan transfer,out,2017
946,IFK Göteborg,Henrik Björdal,20,Attacking Midfield,Norway,700000,Brighton U23,England,"End of loanJul 16, 2017",out,2017
947,Örebro SK,Isaac Boye,20,Centre-Forward,Nigeria,100000,Acad. for Stars,Nigeria,free transfer,in,2017
948,Örebro SK,Petteri Forsell,26,Attacking Midfield,Finland,300000,Miedz Legnica,Poland,free transfer,in,2017
949,Örebro SK,Carl Ekstrand Hamrén,21,Centre-Back,Sweden,0,Västerås SK,Sweden,"End of loanAug 3, 2017",in,2017
950,Örebro SK,Yanis Mbombo,23,Centre-Forward,Belgium,125000,Mouscron,Belgium,free transfer,out,2017
951,Örebro SK,Carl Ekstrand Hamrén,21,Centre-Back,Sweden,0,Karlslunds IF,Sweden,free transfer,out,2017
952,Örebro SK,Damien Plessis,29,Defensive Midfield,France,200000,No club,No country,0,out,2017
953,Örebro SK,Divine Naah,21,Central Midfield,Ghana,275000,Man City U23,England,"End of loanJul 26, 2017",out,2017
954,Kalmar FF,Philip Hellqvist,26,Centre-Forward,Sweden,300000,Wolfsberger AC,Austria,free transfer,in,2017
955,Kalmar FF,Mikael Dyrestam,25,Centre-Back,Guinea,200000,NEC Nijmegen,Netherlands,free transfer,in,2017
956,Kalmar FF,Jonathan Ring,25,Left Midfield,Sweden,700000,Genclerbirligi,Turkey,free transfer,in,2017
957,Kalmar FF,Romário,24,Centre-Forward,Brazil,0,Rio Branco,Brazil,free transfer,in,2017
958,Kalmar FF,Erton Fejzullahu,29,Centre-Forward,Kosovo,300000,Sarpsborg 08,Norway,free transfer,in,2017
959,Kalmar FF,Harmeet Singh,26,Central Midfield,Norway,200000,No club,No country,0,in,2017
960,Kalmar FF,Adrian Edqvist,18,Left Winger,Sweden,250000,Kalmar U19,Sweden,0,in,2017
961,Kalmar FF,Lumala Abdu,19,Centre-Forward,Uganda,100000,Varbergs BoIS,Sweden,"End of loanJul 15, 2017",in,2017
962,Kalmar FF,Sebastian Starke Hedlund,22,Centre-Back,Sweden,125000,Varbergs BoIS,Sweden,"End of loanJul 16, 2017",in,2017
963,Kalmar FF,Ismael Silva,22,Central Midfield,Brazil,3000000,Akhmat Grozny,Russia,1000000,out,2017
964,Kalmar FF,Svante Ingelsson,19,Central Midfield,Sweden,600000,Udinese Calcio,Italy,750000,out,2017
965,Kalmar FF,John Hakansson,19,Goalkeeper,Sweden,0,Husqvarna,Sweden,loan transfer,out,2017
966,Kalmar FF,Lumala Abdu,20,Centre-Forward,Uganda,100000,Helsingborg,Sweden,loan transfer,out,2017
967,GIF Sundsvall,Lloyd Saxton,27,Goalkeeper,England,0,Levanger FK,Norway,"End of loanJul 15, 2017",in,2017
968,GIF Sundsvall,Jaudet Salih,19,Central Midfield,Sweden,0,IK Frej Täby,Sweden,"End of loanJul 1, 2017",in,2017
969,GIF Sundsvall,Smajl Suljevic,23,Defensive Midfield,Sweden,100000,No club,No country,0,out,2017
970,GIF Sundsvall,Alireza Haghighi,30,Goalkeeper,Iran,325000,No club,No country,0,out,2017
971,IF Brommapojkarna,Marko Nikolic,19,Central Midfield,Sweden,175000,KVC Westerlo,Belgium,free transfer,in,2017
972,IF Brommapojkarna,Jesper Karlström,22,Defensive Midfield,Sweden,1500000,Djurgarden,Sweden,loan transfer,in,2017
973,IF Brommapojkarna,Imad Khalili,30,Centre-Forward,Palästina,100000,Hammarby,Sweden,loan transfer,in,2017
974,IF Brommapojkarna,Jacob Stensson,20,Left Midfield,Sweden,0,Denver Pioneers,United States,free transfer,out,2017
975,Dalkurd FF,Malkolm Moenza,23,Left-Back,Sweden,200000,GAIS,Sweden,35000,in,2017
976,Dalkurd FF,Leonard Pllana,20,Centre-Forward,Kosovo,200000,Norrby,Sweden,loan transfer,out,2017
977,Trelleborgs FF,Norlla Amiri,25,Right Winger,Afghanistan,50000,Rosengård,Sweden,free transfer,out,2017
978,Trelleborgs FF,Filip Andersson,19,Centre-Forward,Sweden,25000,Kvarnby IK,Sweden,loan transfer,out,2017
979,AIK,Sebastian Larsson,33,Central Midfield,Sweden,600000,Hull City,England,free transfer,in,2018
980,AIK,Panajotis Dimitriadis,31,midfield,Sweden,150000,Giresunspor,Turkey,free transfer,in,2018
981,AIK,Heradi Rashidi,23,Right Winger,Sweden,200000,Dalkurd,Sweden,free transfer,in,2018
982,AIK,Eero Markkanen,26,Centre-Forward,Finland,250000,Randers FC,Denmark,"End of loanJun 30, 2018",in,2018
983,AIK,Daniel Mushitu,18,Centre-Forward,Sweden,100000,Vasalund,Sweden,"End of loanJul 15, 2018",in,2018
984,AIK,Robert Taylor,23,Left Winger,Finland,600000,Tromsø IL,Norway,"End of loanAug 30, 2018",in,2018
985,AIK,Anton Salétros,22,Central Midfield,Sweden,600000,Rostov,Russia,600000,out,2018
986,AIK,Eero Markkanen,27,Centre-Forward,Finland,250000,Dalkurd,Sweden,free transfer,out,2018
987,AIK,Ahmed Yasin,27,Right Winger,Iraq,500000,Al-Khor SC,Qatar,0,out,2018
988,AIK,Robert Taylor,23,Left Winger,Finland,600000,Tromsø IL,Norway,0,out,2018
989,AIK,Bilal Hussein,18,Central Midfield,Sweden,1200000,Vasalund,Sweden,loan transfer,out,2018
990,AIK,Nabil Bahoui,27,Left Winger,Sweden,500000,Grasshoppers,Switzerland,"End of loanJun 30, 2018",out,2018
991,IFK Norrköping,Alexander Fransson,24,Central Midfield,Sweden,1000000,FC Basel,Switzerland,1000000,in,2018
992,IFK Norrköping,Kasper Larsen,25,Centre-Back,Denmark,500000,FC Groningen,Netherlands,free transfer,in,2018
993,IFK Norrköping,Adin Bukva,20,Centre-Forward,Sweden,50000,Atvidaberg,Sweden,"End of loanJul 15, 2018",in,2018
994,IFK Norrköping,Pontus Almqvist,19,Right Winger,Sweden,2800000,Varbergs BoIS,Sweden,"End of loanJul 16, 2018",in,2018
995,IFK Norrköping,Arnór Sigurdsson,19,Attacking Midfield,Iceland,4500000,CSKA Moscow,Russia,4000000,out,2018
996,IFK Norrköping,Jon Gudni Fjóluson,29,Centre-Back,Iceland,400000,Krasnodar,Russia,600000,out,2018
997,IFK Norrköping,Linus Wahlqvist,21,Right-Back,Sweden,1000000,Dynamo Dresden,Germany,400000,out,2018
998,IFK Norrköping,Adin Bukva,20,Centre-Forward,Sweden,50000,Smedby AIS,Sweden,free transfer,out,2018
999,IFK Norrköping,Eric Smith,21,Defensive Midfield,Sweden,1200000,KAA Gent,Belgium,0,out,2018
1000,IFK Norrköping,Pontus Almqvist,19,Right Winger,Sweden,2800000,Norrby,Sweden,loan transfer,out,2018
1001,IFK Norrköping,Alfons Sampsted,20,Right-Back,Iceland,800000,Landskrona,Sweden,loan transfer,out,2018
1002,Malmö FF,Romain Gall,23,Right Winger,United States,300000,GIF Sundsvall,Sweden,500000,in,2018
1003,Malmö FF,Guillermo Molins,29,Centre-Forward,Sweden,200000,Panathinaikos,Greece,free transfer,in,2018
1004,Malmö FF,Walter Viitala,26,Goalkeeper,Finland,100000,Viborg FF,Denmark,free transfer,in,2018
1005,Malmö FF,Anders Christiansen,28,Central Midfield,Denmark,2500000,KAA Gent,Belgium,0,in,2018
1006,Malmö FF,Marcus Antonsson,27,Centre-Forward,Sweden,600000,Leeds,England,0,in,2018
1007,Malmö FF,Tim Prica,16,Centre-Forward,Sweden,600000,Malmö U19,Sweden,0,in,2018
1008,Malmö FF,Dennis Hadzikadunic,19,Centre-Back,Bosnia-Herzegovina,2500000,Trelleborg,Sweden,"End of loanJun 30, 2018",in,2018
1009,Malmö FF,Mattias Svanberg,19,Central Midfield,Sweden,12000000,Bologna,Italy,4500000,out,2018
1010,Malmö FF,Dennis Hadzikadunic,20,Centre-Back,Bosnia-Herzegovina,2500000,Rostov,Russia,1000000,out,2018
1011,Malmö FF,Alexander Jeremejeff,24,Centre-Forward,Sweden,1000000,Häcken,Sweden,0,out,2018
1012,Malmö FF,Pavle Vagic,18,Defensive Midfield,Sweden,500000,Jönköping,Sweden,loan transfer,out,2018
1013,Malmö FF,Isak Ssewankambo,22,Defensive Midfield,Sweden,500000,Molde,Norway,"End of loanJul 19, 2018",out,2018
1014,Hammarby IF,Kalle Björklund,19,Centre-Back,Sweden,300000,Torre Levante,Spain,free transfer,in,2018
1015,Hammarby IF,Junes Barny,28,Central Midfield,Sweden,200000,GAIS,Sweden,free transfer,in,2018
1016,Hammarby IF,Vladimir Rodic,24,Right Winger,Montenegro,400000,Silkeborg IF,Denmark,0,in,2018
1017,Hammarby IF,Marcus Degerlund,20,Centre-Back,Sweden,250000,IK Frej Täby,Sweden,"End of loanAug 9, 2018",in,2018
1018,Hammarby IF,Sander Svendsen,21,Centre-Forward,Norway,800000,Odds BK,Norway,"End of loanJul 15, 2019",in,2018
