,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
1713,AC Horsens,Mads Bech Sörensen,18,Centre-Back,Denmark,4000000,Brentford B,England,0,out,2017
1714,AC Horsens,Jonas Gemmer,21,Central Midfield,Denmark,300000,FC Midtjylland,Denmark,"End of loanJun 30, 2017",out,2017
1715,Hobro IK,Nicolaj Jörgensen,19,Goalkeeper,Denmark,25000,Aalborg BK U19,Denmark,free transfer,in,2017
1716,Hobro IK,Emmanuel Sabbi,19,Right Winger,United States,1000000,Las Palmas Atl.,Spain,free transfer,in,2017
1717,Hobro IK,Mathias Haarup,21,Right-Back,Denmark,300000,Brabrand IF,Denmark,free transfer,in,2017
1718,Hobro IK,Rasmus Minor Petersen,28,Centre-Back,Denmark,0,FC Helsingör,Denmark,free transfer,in,2017
1719,Hobro IK,Vito Hammershöy-Mistrati,25,Central Midfield,Denmark,600000,FC Helsingör,Denmark,free transfer,in,2017
1720,Hobro IK,Danny Olsen,32,Central Midfield,Denmark,0,Aarhus GF,Denmark,free transfer,in,2017
1721,Hobro IK,Edgar Babayan,21,Left Winger,Armenia,400000,Randers FC,Denmark,0,in,2017
1722,Hobro IK,Sebastian Grönning,20,Centre-Forward,Denmark,600000,Aalborg BK,Denmark,0,in,2017
1723,Hobro IK,Honoré Kalala,19,Centre-Back,DR Congo,25000,Hobro IK U19,Denmark,0,in,2017
1724,Hobro IK,Kasper Povlsen,27,Defensive Midfield,Denmark,0,Vendsyssel FF,Denmark,free transfer,out,2017
1725,Hobro IK,Lucas Jensen,22,Right Winger,Denmark,250000,Vendsyssel FF,Denmark,free transfer,out,2017
1726,Hobro IK,Mads Schäfer Bak,27,Central Midfield,Denmark,0,Brabrand IF,Denmark,free transfer,out,2017
1727,Hobro IK,Anders Holvad,27,Right Winger,Denmark,150000,FC Fredericia,Denmark,free transfer,out,2017
1728,Hobro IK,Rune Hastrup,25,Right-Back,Denmark,0,Helsted Fremad,Denmark,free transfer,out,2017
1729,Hobro IK,Alexander Nybo,22,Goalkeeper,Denmark,150000,FC Fredericia,Denmark,free transfer,out,2017
1730,Hobro IK,Sebastian Andersen,28,Right Midfield,Denmark,0,Fremad Amager,Denmark,free transfer,out,2017
1731,Hobro IK,Babajide Ogunbiyi,30,Centre-Back,United States,0,No club,No country,0,out,2017
1732,Hobro IK,Mads Justesen,35,Centre-Back,Denmark,0,No club,No country,0,out,2017
1733,Hobro IK,Kasper Lynge Nielsen,27,Centre-Forward,Denmark,0,No club,No country,0,out,2017
1734,Hobro IK,Edgar Babayan,21,Left Winger,Armenia,400000,Randers FC,Denmark,"End of loanJun 30, 2017",out,2017
1735,FC Helsingör,Daniel Skov,19,Centre-Forward,Denmark,0,Nordsjaell. U19,Denmark,free transfer,in,2017
1736,FC Helsingör,Patrick Olsen,23,Central Midfield,Denmark,1500000,No club,No country,free transfer,in,2017
1737,FC Helsingör,Matheus Leiria,22,Left Winger,Brazil,250000,Barra FC (SC),Brazil,free transfer,in,2017
1738,FC Helsingör,Osama Akharraz,26,Left Winger,Denmark,0,Viborg FF,Denmark,free transfer,in,2017
1739,FC Helsingör,Adrian Kappenberger,20,Goalkeeper,Denmark,200000,Fredensborg BI,Denmark,free transfer,in,2017
1740,FC Helsingör,Mohammad Adnan,21,Left Winger,Pakistan,75000,Arendal Fotball,Norway,free transfer,in,2017
1741,FC Helsingör,Sören Henriksen,25,Centre-Back,Denmark,0,Vendsyssel FF,Denmark,free transfer,in,2017
1742,FC Helsingör,Frederik Bay,19,Left-Back,Denmark,150000,FC Copenhagen,Denmark,free transfer,in,2017
1743,FC Helsingör,Nicolas Mortensen,23,Centre-Forward,Denmark,250000,Fremad Amager,Denmark,free transfer,in,2017
1744,FC Helsingör,Daniel Stückler,20,Centre-Forward,Denmark,100000,HB Köge,Denmark,free transfer,in,2017
1745,FC Helsingör,Daniel Segev Jörgensen,26,Centre-Back,Denmark,100000,FC Roskilde,Denmark,free transfer,in,2017
1746,FC Helsingör,Mark Leth Pedersen,27,Right Winger,Denmark,150000,FC Roskilde,Denmark,free transfer,in,2017
1747,FC Helsingör,Jonas Henriksen,26,Centre-Back,Denmark,100000,Akademisk BK,Denmark,free transfer,in,2017
1748,FC Helsingör,Christian Köhler,21,Central Midfield,Denmark,150000,Nordsjaelland,Denmark,0,in,2017
1749,FC Helsingör,Måns Herrmann,20,Centre-Forward,Sweden,0,Höganäs,Sweden,0,in,2017
1750,FC Helsingör,Frederik Roepstorff,19,Central Midfield,Denmark,50000,Helsingör U19,Denmark,0,in,2017
1751,FC Helsingör,William Kvist,23,Right Midfield,Sweden,0,No club,No country,0,in,2017
1752,FC Helsingör,Ismail Esen,19,Left Midfield,Denmark,25000,Helsingör U19,Denmark,0,in,2017
1753,FC Helsingör,Daniel Skov,19,Centre-Forward,Denmark,0,Espergærde IF,Denmark,free transfer,out,2017
1754,FC Helsingör,Rasmus Gasberg,20,Left Midfield,Denmark,25000,Stenlöse BK,Denmark,free transfer,out,2017
1755,FC Helsingör,Vito Hammershöy-Mistrati,25,Central Midfield,Denmark,600000,Hobro IK,Denmark,free transfer,out,2017
1756,FC Helsingör,Martin Koch,27,Centre-Forward,Denmark,150000,HB Köge,Denmark,free transfer,out,2017
1757,FC Helsingör,Rasmus Minor Petersen,28,Centre-Back,Denmark,0,Hobro IK,Denmark,free transfer,out,2017
1758,FC Helsingör,Mads Aaquist,22,Central Midfield,Denmark,300000,Nordsjaelland,Denmark,0,out,2017
1759,FC Helsingör,André Riel,27,Centre-Forward,Denmark,150000,Aarhus GF,Denmark,0,out,2017
1760,FC Helsingör,Lukas Svendsen,19,Central Midfield,Denmark,50000,Fredensborg BI,Denmark,loan transfer,out,2017
1761,FC Helsingör,Pierre Larsen,23,Right Winger,Denmark,300000,Viborg FF,Denmark,loan transfer,out,2017
1762,FC Helsingör,Morten Bertolt,33,Central Midfield,Denmark,0,No club,No country,0,out,2017
1763,FC Helsingör,Anders Junge,24,Centre-Forward,Denmark,25000,No club,No country,0,out,2017
1764,FC Helsingör,Alexandros Fioretos,22,Central Midfield,Greece,25000,No club,No country,0,out,2017
1765,FC Helsingör,Frederik Bay,19,Left-Back,Denmark,150000,FC Copenhagen,Denmark,"End of loanJun 30, 2017",out,2017
1766,FC Midtjylland,Dominick Drexler,28,Attacking Midfield,Germany,1300000,Holstein Kiel,Germany,2500000,in,2018
1767,FC Midtjylland,Alexander Scholz,25,Centre-Back,Denmark,2500000,Club Brugge,Belgium,1500000,in,2018
1768,FC Midtjylland,Joel Andersson,21,Right-Back,Sweden,2000000,Häcken,Sweden,1300000,in,2018
1769,FC Midtjylland,Erik Sviatchenko,26,Centre-Back,Denmark,2000000,Celtic,Scotland,1140000,in,2018
1770,FC Midtjylland,Sammy Skytte,21,Central Midfield,Denmark,400000,Silkeborg IF,Denmark,500000,in,2018
1771,FC Midtjylland,Ayo Simon Okosun,24,Central Midfield,Denmark,600000,AC Horsens,Denmark,400000,in,2018
1772,FC Midtjylland,Jens Cajuste,18,Defensive Midfield,Sweden,5000000,Örgryte,Sweden,170000,in,2018
1773,FC Midtjylland,Manjrekar James,24,Centre-Back,Canada,350000,Vasas FC,Hungary,free transfer,in,2018
1774,FC Midtjylland,Sören Reese,24,Centre-Back,Denmark,400000,Viborg FF,Denmark,0,in,2018
1775,FC Midtjylland,Mayron George,24,Centre-Forward,Costa Rica,500000,Randers FC,Denmark,0,in,2018
1776,FC Midtjylland,Mikkel Andersen,29,Goalkeeper,Denmark,200000,Lyngby BK,Denmark,0,in,2018
1777,FC Midtjylland,Evander,20,Central Midfield,Brazil,6000000,Vasco da Gama,Brazil,loan transfer,in,2018
1778,FC Midtjylland,Henry Uzochukwu,19,Right-Back,Nigeria,200000,Midtjylland U19,Denmark,0,in,2018
1779,FC Midtjylland,Michael Baidoo,19,Attacking Midfield,Ghana,250000,Midtjylland U19,Denmark,0,in,2018
1780,FC Midtjylland,Victor Torp,18,Central Midfield,Denmark,450000,Midtjylland U19,Denmark,0,in,2018
1781,FC Midtjylland,Christian Tue Jensen,18,Central Midfield,Denmark,300000,Midtjylland U19,Denmark,0,in,2018
1782,FC Midtjylland,Sebastian Buch,19,Right Winger,Denmark,150000,Midtjylland U19,Denmark,0,in,2018
1783,FC Midtjylland,Awer Mabil,22,Right Winger,Australia,2500000,Paços Ferreira,Portugal,"End of loanJun 30, 2018",in,2018
1784,FC Midtjylland,Frederik Brandhof,21,Central Midfield,Denmark,400000,Skive IK,Denmark,"End of loanJun 30, 2018",in,2018
1785,FC Midtjylland,Simon Kroon,25,Right Midfield,Sweden,250000,SönderjyskE,Denmark,"End of loanJun 30, 2018",in,2018
1786,FC Midtjylland,Jákup Thomsen,20,Centre-Forward,Faroe Islands,50000,Thisted FC,Denmark,"End of loanJun 30, 2018",in,2018
1787,FC Midtjylland,Kristian Dirks Riis,21,Centre-Back,Denmark,300000,Vendsyssel FF,Denmark,"End of loanJun 30, 2018",in,2018
1788,FC Midtjylland,Mikael Anderson,19,Left Winger,Iceland,1500000,Vendsyssel FF,Denmark,"End of loanJun 30, 2018",in,2018
1789,FC Midtjylland,Bubacarr Sanneh,23,Centre-Back,The Gambia,700000,RSC Anderlecht,Belgium,8000000,out,2018
1790,FC Midtjylland,Andreas Poulsen,18,Left-Back,Denmark,800000,Bor. M'gladbach,Germany,4500000,out,2018
1791,FC Midtjylland,Dominick Drexler,28,Attacking Midfield,Germany,1300000,1. FC Köln,Germany,4500000,out,2018
1792,FC Midtjylland,Mikkel Duelund,21,Left Winger,Denmark,1000000,Dynamo Kyiv,Ukraine,4000000,out,2018
1793,FC Midtjylland,Janus Drachmann,30,Defensive Midfield,Denmark,250000,Odense BK,Denmark,350000,out,2018
1794,FC Midtjylland,Rafael van der Vaart,35,Attacking Midfield,Netherlands,0,Esbjerg fB,Denmark,free transfer,out,2018
1795,FC Midtjylland,Markus Halsti,34,Centre-Back,Finland,0,Esbjerg fB,Denmark,free transfer,out,2018
1796,FC Midtjylland,Simon Kroon,25,Right Midfield,Sweden,250000,Östersund,Sweden,0,out,2018
1797,FC Midtjylland,Sören Reese,24,Centre-Back,Denmark,400000,AC Horsens,Denmark,loan transfer,out,2018
1798,FC Midtjylland,Sammy Skytte,21,Central Midfield,Denmark,400000,AC Horsens,Denmark,loan transfer,out,2018
1799,FC Midtjylland,Manjrekar James,24,Centre-Back,Canada,350000,FC Fredericia,Denmark,loan transfer,out,2018
1800,FC Midtjylland,Bill Hamid,27,Goalkeeper,United States,850000,D.C. United,United States,loan transfer,out,2018
1801,FC Midtjylland,Kaan Kairinen,19,Central Midfield,Finland,400000,FC Inter,Finland,loan transfer,out,2018
1802,FC Midtjylland,Sebastian Buch,19,Right Winger,Denmark,150000,FC Fredericia,Denmark,loan transfer,out,2018
1803,FC Midtjylland,Kristian Dirks Riis,21,Centre-Back,Denmark,300000,Esbjerg fB,Denmark,loan transfer,out,2018
1804,FC Midtjylland,Mikael Anderson,20,Left Winger,Iceland,1500000,Excelsior,Netherlands,loan transfer,out,2018
1805,FC Midtjylland,Jákup Thomsen,20,Centre-Forward,Faroe Islands,50000,Hafnarfjördur,Iceland,loan transfer,out,2018
1806,FC Midtjylland,Gloire Rutikanga,21,Central Midfield,DR Congo,50000,Ringköbing IF,Denmark,loan transfer,out,2018
1807,FC Midtjylland,Michael Baidoo,19,Attacking Midfield,Ghana,250000,FC Fredericia,Denmark,loan transfer,out,2018
1808,FC Midtjylland,Victor Torp,18,Central Midfield,Denmark,450000,FC Fredericia,Denmark,loan transfer,out,2018
1809,FC Midtjylland,Henry Uzochukwu,19,Right-Back,Nigeria,200000,FC Fredericia,Denmark,loan transfer,out,2018
1810,FC Midtjylland,Erik Sviatchenko,26,Centre-Back,Denmark,2000000,Celtic,Scotland,"End of loanJun 30, 2018",out,2018
1811,Bröndby IF,Jens Martin Gammelby,23,Right-Back,Denmark,500000,Silkeborg IF,Denmark,1470000,in,2018
1812,Bröndby IF,Josip Radosevic,24,Defensive Midfield,Croatia,1500000,Hajduk Split,Croatia,1000000,in,2018
1813,Bröndby IF,Anthony Jung,26,Left-Back,Germany,800000,RB Leipzig,Germany,800000,in,2018
1814,Bröndby IF,Marvin Schwäbe,23,Goalkeeper,Germany,1000000,TSG Hoffenheim,Germany,700000,in,2018
1815,Bröndby IF,Mikael Uhre,23,Centre-Forward,Denmark,2000000,SönderjyskE,Denmark,500000,in,2018
1816,Bröndby IF,Besar Halimi,23,Attacking Midfield,Kosovo,350000,1.FSV Mainz 05,Germany,300000,in,2018
1817,Bröndby IF,Dominik Kaiser,29,Central Midfield,Germany,500000,RB Leipzig,Germany,free transfer,in,2018
1818,Bröndby IF,Björn Kopplin,29,Right-Back,Germany,300000,Hobro IK,Denmark,free transfer,in,2018
1819,Bröndby IF,Ante Erceg,28,Centre-Forward,Croatia,250000,Shabab Dubai,United Arab Emirates,free transfer,in,2018
1820,Bröndby IF,Nikolai Laursen,20,Right Winger,Denmark,500000,PSV U21,Netherlands,loan transfer,in,2018
1821,Bröndby IF,Uffe Bech,25,Right Winger,Denmark,200000,Hannover 96,Germany,loan transfer,in,2018
1822,Bröndby IF,Morten Frendrup,17,Central Midfield,Denmark,3500000,Bröndby IF U19,Denmark,0,in,2018
1823,Bröndby IF,Gregers Arndal-Lauritzen,20,Left-Back,Denmark,100000,HB Köge,Denmark,"End of loanJun 30, 2018",in,2018
1824,Bröndby IF,Gregor Sikosek,24,Left-Back,Slovenia,400000,Silkeborg IF,Denmark,"End of loanJun 30, 2018",in,2018
1825,Bröndby IF,Gustaf Nilsson,21,Centre-Forward,Sweden,275000,Silkeborg IF,Denmark,"End of loanJun 30, 2018",in,2018
1826,Bröndby IF,Viktor Anker,19,Goalkeeper,Denmark,100000,Naestved BK,Denmark,"End of loanDec 31, 2017",in,2018
1827,Bröndby IF,Christian Nörgaard,24,Central Midfield,Denmark,3500000,Fiorentina,Italy,3500000,out,2018
1828,Bröndby IF,Frederik Rönnow,25,Goalkeeper,Denmark,2500000,E. Frankfurt,Germany,2800000,out,2018
1829,Bröndby IF,Gustaf Nilsson,21,Centre-Forward,Sweden,275000,Vejle BK,Denmark,125000,out,2018
1830,Bröndby IF,Svenn Crone,23,Right-Back,Denmark,300000,Silkeborg IF,Denmark,50000,out,2018
1831,Bröndby IF,Viktor Anker,20,Goalkeeper,Denmark,100000,FC Helsingör,Denmark,free transfer,out,2018
1832,Bröndby IF,Teemu Pukki,28,Centre-Forward,Finland,7000000,Norwich,England,free transfer,out,2018
1833,Bröndby IF,Gregor Sikosek,24,Left-Back,Slovenia,400000,NK Domzale,Slovenia,loan transfer,out,2018
1834,Bröndby IF,Christian Enemark,19,Centre-Back,Denmark,200000,HB Köge,Denmark,loan transfer,out,2018
1835,Bröndby IF,Andreas Bruus,19,Right-Back,Denmark,1000000,FC Roskilde,Denmark,loan transfer,out,2018
1836,Bröndby IF,Anthony Jung,26,Left-Back,Germany,800000,RB Leipzig,Germany,"End of loanJun 30, 2018",out,2018
1837,Bröndby IF,Besar Halimi,23,Attacking Midfield,Kosovo,350000,1.FSV Mainz 05,Germany,"End of loanJun 30, 2018",out,2018
1838,Bröndby IF,Jan Kliment,24,Centre-Forward,Czech Republic,850000,VfB Stuttgart,Germany,"End of loanJun 30, 2018",out,2018
1839,FC Nordsjaelland,Lukas Talbro,19,Right-Back,Denmark,100000,Brentford B,England,0,in,2018
1840,FC Nordsjaelland,Nigel Bertrams,25,Goalkeeper,Netherlands,400000,NAC Breda,Netherlands,0,in,2018
1841,FC Nordsjaelland,Ibrahim Sadiq,18,Right Winger,Ghana,700000,Right to Dream,Ghana,0,in,2018
1842,FC Nordsjaelland,Magnus Wörts,19,Centre-Back,Denmark,250000,Nordsjaell. U19,Denmark,0,in,2018
1843,FC Nordsjaelland,Jacob Christensen,17,Central Midfield,Denmark,2500000,Nordsjaell. U19,Denmark,0,in,2018
1844,FC Nordsjaelland,Nicklas Strunck Jakobsen,18,Central Midfield,Denmark,450000,Nordsjaell. U19,Denmark,0,in,2018
1845,FC Nordsjaelland,Mikkel Damsgaard,18,Left Winger,Denmark,20000000,Nordsjaell. U19,Denmark,0,in,2018
1846,FC Nordsjaelland,Clinton Antwi,18,Left-Back,Ghana,450000,Nordsjaell. U19,Denmark,0,in,2018
1847,FC Nordsjaelland,Andreas Skov Olsen,18,Right Winger,Denmark,6500000,Nordsjaell. U19,Denmark,0,in,2018
1848,FC Nordsjaelland,Jonathan Amon,19,Left Winger,United States,400000,Nordsjaell. U19,Denmark,0,in,2018
1849,FC Nordsjaelland,Jakob Johansson,19,Centre-Forward,Denmark,150000,Randers FC,Denmark,"End of loanJun 30, 2018",in,2018
1850,FC Nordsjaelland,Mohammed Fellah,29,Attacking Midfield,Norway,300000,Odense BK,Denmark,"End of loanJun 30, 2018",in,2018
1851,FC Nordsjaelland,Abdul Mumin,20,Centre-Back,Ghana,2000000,HB Köge,Denmark,"End of loanJun 30, 2018",in,2018
1852,FC Nordsjaelland,Mathias Jensen,22,Central Midfield,Denmark,8000000,Celta de Vigo,Spain,5000000,out,2018
1853,FC Nordsjaelland,Rúnar Alex Rúnarsson,23,Goalkeeper,Iceland,1500000,Dijon,France,1600000,out,2018
1854,FC Nordsjaelland,Ernest Asante,29,Right Winger,Ghana,700000,Al-Jazira,United Arab Emirates,1000000,out,2018
1855,FC Nordsjaelland,Tobias Mikkelsen,31,Right Winger,Denmark,0,Brisbane Roar,Australia,free transfer,out,2018
1856,FC Nordsjaelland,Lasse Petry,25,Central Midfield,Denmark,200000,Lyngby BK,Denmark,free transfer,out,2018
1857,FC Nordsjaelland,Mohammed Fellah,29,Attacking Midfield,Norway,300000,Sandefjord,Norway,free transfer,out,2018
1858,FC Nordsjaelland,Mads Aaquist,23,Central Midfield,Denmark,300000,Randers FC,Denmark,loan transfer,out,2018
1859,FC Nordsjaelland,Viktor Tranberg,21,Centre-Back,Denmark,250000,Örebro SK,Sweden,loan transfer,out,2018
1860,FC Nordsjaelland,Jakob Johansson,20,Centre-Forward,Denmark,150000,HB Köge,Denmark,loan transfer,out,2018
1861,FC Nordsjaelland,Patrick Da Silva,23,Left-Back,Denmark,400000,No club,No country,0,out,2018
1862,FC Copenhagen,Kenan Kodro,24,Centre-Forward,Bosnia-Herzegovina,1000000,1.FSV Mainz 05,Germany,1600000,in,2018
1863,FC Copenhagen,Jesse Joronen,25,Goalkeeper,Finland,1700000,AC Horsens,Denmark,875000,in,2018
1864,FC Copenhagen,Dame N'Doye,33,Centre-Forward,Senegal,300000,Trabzonspor,Turkey,free transfer,in,2018
1865,FC Copenhagen,Andreas Bjelland,29,Centre-Back,Denmark,400000,Brentford,England,free transfer,in,2018
1866,FC Copenhagen,Frederik Ibsen,21,Goalkeeper,Denmark,150000,Vendsyssel FF,Denmark,0,in,2018
1867,FC Copenhagen,Sotirios Papagiannopoulos,27,Centre-Back,Sweden,1000000,Östersund,Sweden,0,in,2018
1868,FC Copenhagen,Bashkim Kadrii,26,Left Winger,Denmark,600000,Randers FC,Denmark,"End of loanJun 30, 2018",in,2018
1869,FC Copenhagen,Robin Olsen,28,Goalkeeper,Sweden,3000000,AS Roma,Italy,9000000,out,2018
1870,FC Copenhagen,Federico Santander,27,Centre-Forward,Paraguay,1500000,Bologna,Italy,6500000,out,2018
1871,FC Copenhagen,Andrija Pavlovic,24,Centre-Forward,Serbia,800000,Rapid Vienna,Austria,1300000,out,2018
1872,FC Copenhagen,László Köteles,33,Goalkeeper,Hungary,0,No club,No country,free transfer,out,2018
1873,FC Copenhagen,Bashkim Kadrii,27,Left Winger,Denmark,600000,Odense BK,Denmark,0,out,2018
1874,FC Copenhagen,Erik Berg,29,Centre-Back,Sweden,0,Djurgarden,Sweden,0,out,2018
1875,FC Copenhagen,Aboubakar Keita,20,Defensive Midfield,Cote d'Ivoire,250000,Stabæk Fotball,Norway,loan transfer,out,2018
1876,FC Copenhagen,Uros Matic,28,Central Midfield,Serbia,700000,Austria Vienna,Austria,loan transfer,out,2018
1877,FC Copenhagen,Youssef Toutouh,25,Left Winger,Denmark,100000,No club,No country,0,out,2018
1878,Aalborg BK,Tom van Weert,28,Centre-Forward,Netherlands,500000,FC Groningen,Netherlands,free transfer,in,2018
1879,Aalborg BK,Philipp Ochs,21,Left Winger,Germany,500000,TSG Hoffenheim,Germany,loan transfer,in,2018
1880,Aalborg BK,Lucas Andersen,23,Left Winger,Denmark,1300000,Grasshoppers,Switzerland,loan transfer,in,2018
1881,Aalborg BK,Mathias Ross,17,Centre-Back,Denmark,500000,Aalborg BK U19,Denmark,0,in,2018
1882,Aalborg BK,Bardhec Bytyqi,21,Left Midfield,Albania,100000,Skive IK,Denmark,"End of loanJun 30, 2018",in,2018
1883,Aalborg BK,Pavol Safranko,24,Centre-Forward,Slovakia,700000,Dundee United,Scotland,"End of loanMay 31, 2019",in,2018
1884,Aalborg BK,Edison Flores,24,Left Winger,Peru,3000000,Monarcas Morelia,Mexico,1150000,out,2018
1885,Aalborg BK,Jannik Pohl,22,Centre-Forward,Denmark,300000,FC Groningen,Netherlands,free transfer,out,2018
1886,Aalborg BK,Nikolaj Lyngö,20,Centre-Back,Denmark,150000,Jammerbugt FC,Denmark,loan transfer,out,2018
1887,Aalborg BK,Pavol Safranko,23,Centre-Forward,Slovakia,700000,Dundee United,Scotland,loan transfer,out,2018
1888,Aalborg BK,Robert Kakeeto,23,Defensive Midfield,Uganda,300000,Jammerbugt FC,Denmark,loan transfer,out,2018
1889,Aalborg BK,Kasper Risgaard,36,Central Midfield,Denmark,0,No club,No country,0,out,2018
1890,Aalborg BK,Rasmus Würtz,35,Defensive Midfield,Denmark,0,No club,No country,0,out,2018
1891,Aalborg BK,Yann Rolim,23,Attacking Midfield,Brazil,325000,Barra FC (SC),Brazil,"End of loanJun 30, 2018",out,2018
1892,AC Horsens,Kasper Junker,24,Centre-Forward,Denmark,2000000,Aarhus GF,Denmark,700000,in,2018
1893,AC Horsens,Sivert Heltne Nilsen,26,Defensive Midfield,Norway,900000,Brann,Norway,400000,in,2018
1894,AC Horsens,Matej Delac,25,Goalkeeper,Croatia,300000,Chelsea,England,free transfer,in,2018
1895,AC Horsens,Sebastian Avanzini,23,Defensive Midfield,Italy,200000,Skovshoved,Denmark,free transfer,in,2018
1896,AC Horsens,Martin Pusic,30,Centre-Forward,Austria,225000,Aarhus GF,Denmark,free transfer,in,2018
1897,AC Horsens,Frederik Mortensen,19,Central Midfield,Denmark,200000,Viborg FF,Denmark,free transfer,in,2018
1898,AC Horsens,Kevin Ray Mendoza,23,Goalkeeper,Philippines,200000,Thisted FC,Denmark,free transfer,in,2018
1899,AC Horsens,Michael Lumb,30,Left-Back,Denmark,200000,Lyngby BK,Denmark,0,in,2018
1900,AC Horsens,Sören Reese,24,Centre-Back,Denmark,400000,FC Midtjylland,Denmark,loan transfer,in,2018
1901,AC Horsens,Sammy Skytte,21,Central Midfield,Denmark,400000,FC Midtjylland,Denmark,loan transfer,in,2018
1902,AC Horsens,Sonni Nattestad,24,Centre-Back,Faroe Islands,150000,Molde,Norway,loan transfer,in,2018
1903,AC Horsens,Thomas Rohde,19,Centre-Forward,Denmark,50000,AC Horsens U19,Denmark,0,in,2018
1904,AC Horsens,Mathias Madsen,16,Left-Back,Denmark,50000,Horsens Youth,Denmark,0,in,2018
1905,AC Horsens,Jesse Joronen,25,Goalkeeper,Finland,1700000,FC Copenhagen,Denmark,875000,out,2018
1906,AC Horsens,Ayo Simon Okosun,24,Central Midfield,Denmark,600000,FC Midtjylland,Denmark,400000,out,2018
1907,AC Horsens,Nicolai Dohn,19,Central Midfield,Denmark,100000,Nyköbing FC,Denmark,free transfer,out,2018
1908,AC Horsens,Kjartan Finnbogason,32,Centre-Forward,Iceland,200000,Ferencváros,Hungary,free transfer,out,2018
1909,AC Horsens,Delphin Tshiembe,26,Centre-Back,Denmark,50000,Hamilton Acad.,Scotland,free transfer,out,2018
1910,AC Horsens,Jeppe Mehl,31,Central Midfield,Denmark,100000,Thisted FC,Denmark,free transfer,out,2018
1911,AC Horsens,Marcus Bobjerg,20,Goalkeeper,Denmark,150000,Skive IK,Denmark,free transfer,out,2018
1912,AC Horsens,Alexander Ludwig,25,Centre-Back,Denmark,400000,Odense BK,Denmark,0,out,2018
1913,AC Horsens,Jonas Thorsen,28,Left Midfield,Denmark,250000,E. Braunschweig,Germany,0,out,2018
