,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
1154,Tromsø IL,August Mikkelsen,17,Centre-Forward,Norway,300000,Tromsdalen,Norway,loan transfer,out,2018
1155,Tromsø IL,Oliver Kjaergaard,20,Central Midfield,Denmark,150000,Nest-Sotra IL,Norway,loan transfer,out,2018
1156,Tromsø IL,Slobodan Vuk,28,Centre-Forward,Slovenia,150000,NK Domzale,Slovenia,loan transfer,out,2018
1157,Tromsø IL,Mour Samb,24,Centre-Forward,Senegal,175000,No club,No country,0,out,2018
1158,Tromsø IL,Filip Loncaric,31,Goalkeeper,Croatia,0,No club,No country,0,out,2018
1159,Tromsø IL,Robert Taylor,23,Left Winger,Finland,600000,AIK,Sweden,"End of loanAug 30, 2018",out,2018
1160,FK Bodø/Glimt,Artur Krysiak,28,Goalkeeper,Poland,0,Yeovil Town,England,free transfer,in,2018
1161,FK Bodø/Glimt,Morten Konradsen,22,Central Midfield,Norway,400000,Rosenborg,Norway,0,in,2018
1162,FK Bodø/Glimt,Marco Tagbajumi,30,Centre-Forward,Nigeria,100000,No club,No country,0,in,2018
1163,FK Bodø/Glimt,Ask Tjaerandsen-Skau,17,Central Midfield,Norway,100000,Glimt II,Norway,0,in,2018
1164,FK Bodø/Glimt,William Moan Mikalsen,17,Right-Back,Norway,100000,Glimt II,Norway,0,in,2018
1165,FK Bodø/Glimt,Mads Fagerli Halsöy,17,Centre-Forward,Norway,50000,Bodø/Glimt Y.,Norway,0,in,2018
1166,FK Bodø/Glimt,Adan Abadala Hussein,16,Central Midfield,Norway,50000,Bodø/Glimt Y.,Norway,0,in,2018
1167,FK Bodø/Glimt,Elias Hoff Melkersen,16,Centre-Forward,Norway,250000,Glimt II,Norway,0,in,2018
1168,FK Bodø/Glimt,William Hanssen,20,attack,Norway,50000,Alta IF,Norway,"End of loanAug 15, 2018",in,2018
1169,FK Bodø/Glimt,Zoran Popovic,30,Goalkeeper,Serbia,300000,Red Star,Serbia,80000,out,2018
1170,FK Bodø/Glimt,Trond Olsen,34,Left Winger,Norway,0,Sogndal IL,Norway,0,out,2018
1171,FK Bodø/Glimt,William Hanssen,21,attack,Norway,50000,Mjølner,Norway,0,out,2018
1172,FK Bodø/Glimt,Jens Petter Hauge,18,Left Winger,Norway,9500000,Aalesund,Norway,loan transfer,out,2018
1173,FK Bodø/Glimt,Felix Horn Myhre,20,Central Midfield,Norway,200000,Vålerenga,Norway,"End of loanMay 7, 2019",out,2018
1174,Lillestrøm SK,Daniel Pedersen,26,Defensive Midfield,Denmark,300000,Aarhus GF,Denmark,free transfer,in,2018
1175,Lillestrøm SK,Arnór Smárason,29,Second Striker,Iceland,75000,Hammarby,Sweden,0,in,2018
1176,Lillestrøm SK,Raphael Ayagwa,20,Central Midfield,Nigeria,125000,Plateau United,Nigeria,0,in,2018
1177,Lillestrøm SK,Mads Christiansen,17,Goalkeeper,Norway,400000,Lillestrøm SK Y,Norway,0,in,2018
1178,Lillestrøm SK,Philip Slördahl,18,Centre-Back,Norway,100000,LSK II,Norway,0,in,2018
1179,Lillestrøm SK,Charles Ezeh,21,Central Midfield,Nigeria,100000,HamKam,Norway,"End of loanJul 31, 2019",in,2018
1180,Lillestrøm SK,Raphael Ayagwa,21,Central Midfield,Nigeria,125000,Lobi Stars,Nigeria,free transfer,out,2018
1181,Lillestrøm SK,Moses Ebiye,21,Centre-Forward,Nigeria,300000,Strømmen IF,Norway,loan transfer,out,2018
1182,Lillestrøm SK,Charles Ezeh,20,Central Midfield,Nigeria,100000,Strømmen IF,Norway,loan transfer,out,2018
1183,Lillestrøm SK,Tobias Gran,19,Centre-Forward,Norway,50000,HamKam,Norway,loan transfer,out,2018
1184,Strømsgodset IF,Johan Hove,17,Central Midfield,Norway,1000000,Sogndal IL,Norway,0,in,2018
1185,Strømsgodset IF,Andreas Rosendal Nyhagen,20,Left-Back,Norway,50000,Godset II,Norway,0,in,2018
1186,Strømsgodset IF,Kreshnik Krasniqi,17,Central Midfield,Kosovo,50000,Godset II,Norway,0,in,2018
1187,Strømsgodset IF,Daniel Skretteberg,17,Goalkeeper,Norway,50000,Godset II,Norway,0,in,2018
1188,Strømsgodset IF,Mustapha Fofana,18,Centre-Forward,Norway,50000,Godset II,Norway,0,in,2018
1189,Strømsgodset IF,Martin Ovenstad,24,Central Midfield,Norway,300000,No club,No country,0,in,2018
1190,Strømsgodset IF,Christian Rubio Sivodedov,20,Central Midfield,Sweden,150000,GIF Sundsvall,Sweden,"End of loanJul 31, 2018",in,2018
1191,Strømsgodset IF,Morten Saetra,21,Goalkeeper,Norway,100000,Elverum,Norway,"End of loanJul 31, 2018",in,2018
1192,Strømsgodset IF,Knut Ahlander,19,Attacking Midfield,Norway,50000,Asker,Norway,"End of loanJun 30, 2018",in,2018
1193,Strømsgodset IF,Andreas Hoven,20,Right Winger,Norway,100000,Notodden,Norway,"End of loanJul 31, 2018",in,2018
1194,Strømsgodset IF,Sebastian Pedersen,19,Centre-Forward,Norway,50000,Strømmen IF,Norway,"End of loanJul 19, 2018",in,2018
1195,Strømsgodset IF,Knut Ahlander,19,Attacking Midfield,Norway,50000,SMU Mustangs,United States,free transfer,out,2018
1196,Strømsgodset IF,Stian Ringstad,27,Left-Back,Norway,100000,Haugesund,Norway,0,out,2018
1197,Strømsgodset IF,Bassel Jradi,25,Attacking Midfield,Lebanon,300000,Hajduk Split,Croatia,0,out,2018
1198,Strømsgodset IF,Marius Höibraten,23,Centre-Back,Norway,500000,Sandefjord,Norway,0,out,2018
1199,Strømsgodset IF,Christian Rubio Sivodedov,20,Central Midfield,Sweden,150000,GIF Sundsvall,Sweden,0,out,2018
1200,Strømsgodset IF,Stian Ringstad,26,Left-Back,Norway,100000,Sandefjord,Norway,loan transfer,out,2018
1201,Strømsgodset IF,Magnus Lankhof Dahlby,19,Left Winger,Norway,50000,Grorud IL,Norway,loan transfer,out,2018
1202,Strømsgodset IF,Mathias Gjerström,21,Central Midfield,Norway,100000,Notodden,Norway,loan transfer,out,2018
1203,Stabæk Fotball,Marcus Sandberg,27,Goalkeeper,Sweden,400000,Vålerenga,Norway,0,in,2018
1204,Stabæk Fotball,Filip Valencic,26,Attacking Midfield,Slovenia,600000,HJK Helsinki,Finland,0,in,2018
1205,Stabæk Fotball,Aboubakar Keita,20,Defensive Midfield,Cote d'Ivoire,250000,FC Copenhagen,Denmark,loan transfer,in,2018
1206,Stabæk Fotball,Kristoffer Askildsen,17,Central Midfield,Norway,1000000,Stabaek IF II,Norway,0,in,2018
1207,Stabæk Fotball,Christopher Cheng,17,Left Winger,Norway,100000,Stabaek IF II,Norway,0,in,2018
1208,Stabæk Fotball,Morten Rena Olsen,19,Left-Back,Norway,150000,HamKam,Norway,"End of loanJul 23, 2018",in,2018
1209,Stabæk Fotball,Yiming Zheng,21,Right-Back,China,75000,BJ Guoan,China,free transfer,out,2018
1210,Stabæk Fotball,Mandé Sayouba,25,Goalkeeper,Cote d'Ivoire,250000,Odense BK,Denmark,0,out,2018
1211,Stabæk Fotball,Tonny Brochmann,29,Attacking Midfield,Denmark,200000,Mjøndalen,Norway,0,out,2018
1212,Stabæk Fotball,Youness Mokhtar,27,Left Winger,Morocco,1000000,No club,No country,0,out,2018
1213,Stabæk Fotball,Martin Ovenstad,24,Central Midfield,Norway,300000,Sturm Graz,Austria,"End of loanJun 30, 2018",out,2018
1214,Viking Stavanger,Ylldren Ibrahimaj,22,Right Winger,Kosovo,700000,Mjøndalen,Norway,free transfer,in,2018
1215,Viking Stavanger,Tord Johnsen Salte,19,Centre-Back,Norway,200000,Olymp. Lyon U19,France,0,in,2018
1216,Viking Stavanger,Johnny Furdal,32,Central Midfield,Norway,200000,Nest-Sotra IL,Norway,0,in,2018
1217,Viking Stavanger,Even Östensen,25,Left Winger,Norway,0,Jørpeland,Norway,0,in,2018
1218,Viking Stavanger,Sondre Björshol,24,Right-Back,Norway,300000,Asane Fotball,Norway,0,in,2018
1219,Viking Stavanger,Axel Óskar Andrésson,20,Centre-Back,Iceland,300000,Reading U23,England,loan transfer,in,2018
1220,Viking Stavanger,Julian Ryerson,20,Right-Back,Norway,2500000,Union Berlin,Germany,150000,out,2018
1221,Viking Stavanger,Tore André Söras,20,Central Midfield,Norway,100000,KFUM Oslo,Norway,free transfer,out,2018
1222,Viking Stavanger,Aniekpeno Udoh,21,Centre-Forward,Nigeria,150000,Ljungskile,Sweden,0,out,2018
1223,Viking Stavanger,Stian Michalsen,21,Right Midfield,Norway,50000,Arendal Fotball,Norway,0,out,2018
1224,Viking Stavanger,Lasse Berg Johnsen,19,Central Midfield,Norway,400000,Tromsdalen,Norway,loan transfer,out,2018
1225,Viking Stavanger,Harald Tangen,18,Attacking Midfield,Norway,400000,Tromsdalen,Norway,loan transfer,out,2018
1226,Viking Stavanger,Tord Johnsen Salte,19,Centre-Back,Norway,200000,Olymp. Lyon U19,France,"End of loanJul 18, 2018",out,2018
1227,Viking Stavanger,Leo Östigard,18,Centre-Back,Norway,3000000,Molde,Norway,"End of loanAug 7, 2018",out,2018
1228,Viking Stavanger,Jordan Hallam,19,Attacking Midfield,England,0,Sheff Utd U23,England,"End of loanJul 19, 2018",out,2018
1229,Mjøndalen IF,Joackim Solberg,29,Left-Back,Norway,200000,Sandefjord,Norway,0,in,2018
1230,Mjøndalen IF,Tonny Brochmann,29,Attacking Midfield,Denmark,200000,Stabæk Fotball,Norway,0,in,2018
1231,Mjøndalen IF,Öyvind Knutsen,24,Goalkeeper,Norway,100000,Hönefoss,Norway,0,in,2018
1232,Mjøndalen IF,Anders Klemensson,21,Goalkeeper,Norway,50000,Pors Grenland,Norway,loan transfer,in,2018
1233,Mjøndalen IF,Sosha Makani,31,Goalkeeper,Iran,300000,Sanat Naft,Iran,"End of loanJun 30, 2018",in,2018
1234,Mjøndalen IF,Ylldren Ibrahimaj,22,Right Winger,Kosovo,700000,Viking FK,Norway,free transfer,out,2018
1235,Mjøndalen IF,Andreas Hellum,20,Centre-Forward,Norway,100000,Nybergsund,Norway,loan transfer,out,2018
1236,Mjøndalen IF,Sebastian Hansen,21,midfield,Norway,50000,FK Ørn Horten,Norway,loan transfer,out,2018
1237,Mjøndalen IF,Lukas Jonsson,25,Goalkeeper,Sweden,300000,Sirius,Sweden,"End of loanJul 15, 2018",out,2018
1238,Mjøndalen IF,Sebastian Starke Hedlund,23,Centre-Back,Sweden,125000,Kalmar FF,Sweden,"End of loanJul 14, 2018",out,2018
1239,Mjøndalen IF,Mahmoud Eid,25,Left Winger,Palästina,100000,Kalmar FF,Sweden,"End of loanJul 15, 2018",out,2018
1240,Molde FK,Sheriff Sinyan,23,Centre-Back,The Gambia,600000,Lillestrøm SK,Norway,500000,in,2019
1241,Molde FK,Henry Wingo,23,Right-Back,United States,500000,Sounders FC	,United States,227000,in,2019
1242,Molde FK,Ola Brynhildsen,21,Left Winger,Norway,700000,Stabæk Fotball,Norway,free transfer,in,2019
1243,Molde FK,Tobias Christensen,19,Attacking Midfield,Norway,300000,IK Start,Norway,0,in,2019
1244,Molde FK,Emil Breivik,19,Central Midfield,Norway,200000,Molde FK II,Norway,0,in,2019
1245,Molde FK,Tobias Hammer Svendsen,19,Left Winger,Norway,300000,Sandefjord,Norway,"End of loanJul 30, 2019",in,2019
1246,Molde FK,Martin Ove Roseth,21,Centre-Back,Norway,200000,Sogndal IL,Norway,"End of loanJul 31, 2019",in,2019
1247,Molde FK,Mathias Eriksen Ranmark,23,Goalkeeper,Norway,100000,Mjøndalen,Norway,"End of loanAug 5, 2019",in,2019
1248,Molde FK,Thomas Amang,21,Centre-Forward,Cameroon,200000,Kristiansund,Norway,"End of loanAug 25, 2019",in,2019
1249,Molde FK,Tobias Hammer Svendsen,20,Left Winger,Norway,300000,HamKam,Norway,free transfer,out,2019
1250,Molde FK,Christoffer Remmer,26,Right-Back,Denmark,250000,KVC Westerlo,Belgium,free transfer,out,2019
1251,Molde FK,Martin Ove Roseth,21,Centre-Back,Norway,200000,Sogndal IL,Norway,0,out,2019
1252,Molde FK,Christopher Telo,29,Left-Back,Sweden,150000,Norrköping,Sweden,0,out,2019
1253,Molde FK,Vegard Forren,32,Centre-Back,Norway,300000,Brann,Norway,0,out,2019
1254,Molde FK,Thomas Amang,21,Centre-Forward,Cameroon,200000,Gimnàstic,Spain,0,out,2019
1255,Molde FK,Emil Breivik,19,Central Midfield,Norway,200000,Raufoss,Norway,loan transfer,out,2019
1256,Molde FK,Tobias Hammer Svendsen,20,Left Winger,Norway,300000,Nest-Sotra IL,Norway,loan transfer,out,2019
1257,Molde FK,Martin Ove Roseth,21,Centre-Back,Norway,200000,Sogndal IL,Norway,loan transfer,out,2019
1258,FK Bodø/Glimt,Ole Amund Sveen,29,Right Midfield,Norway,200000,Sogndal IL,Norway,free transfer,in,2019
1259,FK Bodø/Glimt,Marius Höibraten,25,Centre-Back,Norway,500000,Sandefjord,Norway,0,in,2019
1260,FK Bodø/Glimt,Joshua Smits,27,Goalkeeper,Netherlands,300000,Almere City,Netherlands,0,in,2019
1261,FK Bodø/Glimt,José Ángel Jurado,27,Central Midfield,Spain,300000,FC Sheriff,Moldova,"End of loanAug 26, 2019",in,2019
1262,FK Bodø/Glimt,Amor Layouni,26,Left Winger,Tunisia,600000,Pyramids FC,Egypt,1500000,out,2019
1263,FK Bodø/Glimt,Geir André Herrem,31,Centre-Forward,Norway,100000,Kalmar FF,Sweden,60000,out,2019
1264,FK Bodø/Glimt,José Ángel Jurado,27,Central Midfield,Spain,300000,FC Cartagena,Spain,free transfer,out,2019
1265,FK Bodø/Glimt,Vegard Bergan,25,Centre-Back,Norway,200000,IK Start,Norway,0,out,2019
1266,FK Bodø/Glimt,Endre Kupen,29,Centre-Forward,Norway,100000,Sogndal IL,Norway,0,out,2019
1267,FK Bodø/Glimt,William Moan Mikalsen,19,Right-Back,Norway,100000,HamKam,Norway,0,out,2019
1268,FK Bodø/Glimt,Casper Öyvann,19,Centre-Back,Norway,100000,Mjølner,Norway,loan transfer,out,2019
1269,Rosenborg BK,Torgeir Börven,28,Centre-Forward,Norway,1000000,Odds BK,Norway,190000,in,2019
1270,Rosenborg BK,Edvard Tagseth,18,Central Midfield,Norway,400000,Liverpool U18,England,free transfer,in,2019
1271,Rosenborg BK,Björn Johnsen,27,Centre-Forward,Norway,800000,AZ Alkmaar,Netherlands,loan transfer,in,2019
1272,Rosenborg BK,Sondre Skogen,19,Centre-Back,Norway,50000,Rosenborg II,Norway,0,in,2019
1273,Rosenborg BK,Filip Brattbakk,20,Right Winger,Norway,100000,Rosenborg II,Norway,0,in,2019
1274,Rosenborg BK,Nicklas Bendtner,31,Centre-Forward,Denmark,0,FC Copenhagen,Denmark,free transfer,out,2019
1275,Rosenborg BK,Igoh Ogbu,20,Centre-Back,Nigeria,500000,Sogndal IL,Norway,0,out,2019
1276,Rosenborg BK,Igoh Ogbu,19,Centre-Back,Nigeria,500000,Sogndal IL,Norway,loan transfer,out,2019
1277,Rosenborg BK,Besim Serbecic,21,Centre-Back,Bosnia-Herzegovina,500000,FK Sarajevo,Bosnia-Herzegovina,loan transfer,out,2019
1278,Odds BK,Moussa Njie,23,Left Winger,Norway,300000,Partizan,Serbia,loan transfer,in,2019
1279,Odds BK,Kevin Egell-Johnsen,19,Left-Back,Norway,200000,Odds BK II,Norway,0,in,2019
1280,Odds BK,Eirik Asante Gayi,19,defence,Norway,50000,Odds BK II,Norway,0,in,2019
1281,Odds BK,Mushaga Bakenga,27,Centre-Forward,Norway,500000,No club,No country,0,in,2019
1282,Odds BK,Torgeir Börven,28,Centre-Forward,Norway,1000000,Rosenborg,Norway,190000,out,2019
1283,Viking Stavanger,Kristoffer Lökberg,27,Defensive Midfield,Norway,400000,Brann,Norway,0,in,2019
1284,Viking Stavanger,Benjamin Källman,21,Centre-Forward,Finland,350000,FC Inter,Finland,loan transfer,in,2019
1285,Viking Stavanger,Sondre Auklend,16,Attacking Midfield,Norway,200000,Viking FK II,Norway,0,in,2019
1286,Viking Stavanger,Sebastian Sörlie Henriksen,17,Centre-Back,Norway,50000,Viking FK II,Norway,0,in,2019
1287,Viking Stavanger,Henrik Heggheim,19,Centre-Back,Norway,400000,Viking FK II,Norway,0,in,2019
1288,Viking Stavanger,Lars Erik Södal,18,midfield,Norway,50000,Viking FK II,Norway,0,in,2019
1289,Viking Stavanger,Harald Tangen,18,Attacking Midfield,Norway,400000,Tromsdalen,Norway,"End of loanJul 31, 2019",in,2019
1290,Viking Stavanger,Erik-Johannes Arnebrott,20,Goalkeeper,Norway,50000,Tromsdalen,Norway,"End of loanAug 5, 2019",in,2019
1291,Viking Stavanger,Erik-Johannes Arnebrott,21,Goalkeeper,Norway,50000,No club,No country,0,out,2019
1292,Kristiansund BK,Amahl Pellegrino,29,Left Winger,Norway,400000,Strømsgodset,Norway,0,in,2019
1293,Kristiansund BK,Olav Öby,24,Central Midfield,Norway,150000,KFUM Oslo,Norway,0,in,2019
1294,Kristiansund BK,Amidou Diop,28,Central Midfield,Senegal,400000,Adanaspor,Turkey,0,in,2019
1295,Kristiansund BK,Oskar Sivertsen,15,Centre-Forward,Norway,100000,Kristiansund II,Norway,0,in,2019
1296,Kristiansund BK,Faris Moumbagna,19,Centre-Forward,Cameroon,300000,No club,No country,0,in,2019
1297,Kristiansund BK,Brent Lepistu,26,Central Midfield,Estonia,225000,FC Lahti,Finland,free transfer,out,2019
1298,Kristiansund BK,Olav Öby,25,Central Midfield,Norway,150000,KFUM Oslo,Norway,free transfer,out,2019
1299,Kristiansund BK,Haris Cirak,24,Defensive Midfield,Sweden,150000,GAIS,Sweden,0,out,2019
1300,Kristiansund BK,Andreas Vaikla,22,Goalkeeper,Estonia,150000,Norrköping,Sweden,0,out,2019
1301,Kristiansund BK,Kristoffer Hoven,23,Centre-Forward,Norway,300000,Sogndal IL,Norway,0,out,2019
1302,Kristiansund BK,Christopher Lindquist,23,Right-Back,Norway,150000,Strømsgodset,Norway,"End of loanJul 31, 2019",out,2019
1303,Kristiansund BK,Thomas Amang,21,Centre-Forward,Cameroon,200000,Molde,Norway,"End of loanAug 25, 2019",out,2019
1304,FK Haugesund,Pascal Gregor,25,Centre-Back,Denmark,250000,FC Helsingör,Denmark,loan transfer,in,2019
1305,FK Haugesund,Oskar Snorre,20,Goalkeeper,Denmark,250000,Lyngby BK,Denmark,loan transfer,in,2019
1306,FK Haugesund,Shuaibu Lalle Ibrahim,22,Centre-Forward,Nigeria,200000,Bnei Sakhnin,Israel,"End of loanJul 31, 2019",in,2019
1307,FK Haugesund,Torbjörn Kallevag,26,Central Midfield,Norway,300000,Lillestrøm SK,Norway,0,out,2019
1308,FK Haugesund,Shuaibu Lalle Ibrahim,23,Centre-Forward,Nigeria,200000,Mjøndalen,Norway,0,out,2019
1309,FK Haugesund,Shuaibu Lalle Ibrahim,22,Centre-Forward,Nigeria,200000,Kongsvinger,Norway,loan transfer,out,2019
1310,Stabæk Fotball,Darren Maatsen,29,Right Winger,Netherlands,300000,RKC Waalwijk,Netherlands,free transfer,in,2019
1311,Stabæk Fotball,Yaw Amankwah,31,Centre-Back,Norway,300000,Hobro IK,Denmark,free transfer,in,2019
1312,Stabæk Fotball,Tortol Lumanza,25,Central Midfield,Belgium,300000,Osmanlispor,Turkey,free transfer,in,2019
1313,Stabæk Fotball,Kornelius Hansen,19,Attacking Midfield,Norway,400000,Southampton U23,England,free transfer,in,2019
1314,Stabæk Fotball,Kosuke Kinoshita,24,Centre-Forward,Japan,200000,Sint-Truiden,Belgium,0,in,2019
1315,Stabæk Fotball,Oliver Valaker Edvardsen,20,Left Winger,Norway,500000,Grorud IL,Norway,0,in,2019
1316,Stabæk Fotball,Sammy Skytte,22,Central Midfield,Denmark,400000,FC Midtjylland,Denmark,loan transfer,in,2019
1317,Stabæk Fotball,Kasper Junker,25,Centre-Forward,Denmark,2000000,AC Horsens,Denmark,loan transfer,in,2019
1318,Stabæk Fotball,Youssef Toutouh,26,Left Winger,Denmark,100000,Aarhus GF,Denmark,loan transfer,in,2019
1319,Stabæk Fotball,Jörgen Överaas,30,Right-Back,Norway,100000,No club,No country,0,in,2019
1320,Stabæk Fotball,Magnus Lundal,20,Central Midfield,Norway,200000,Stabaek IF II,Norway,0,in,2019
1321,Stabæk Fotball,Tobias Börkeeiet,20,Centre-Back,Norway,500000,Bröndby IF,Denmark,1300000,out,2019
1322,Stabæk Fotball,Franck Boli,25,Centre-Forward,Cote d'Ivoire,1100000,Ferencváros,Hungary,1000000,out,2019
1323,Stabæk Fotball,Alexander Torvund,19,Centre-Forward,Hungary,75000,Mezőkövesd,Hungary,free transfer,out,2019
1324,Stabæk Fotball,Ola Brynhildsen,21,Left Winger,Norway,700000,Molde,Norway,free transfer,out,2019
1325,Stabæk Fotball,Oscar Aga,18,Centre-Forward,Norway,500000,Grorud IL,Norway,loan transfer,out,2019
1326,Stabæk Fotball,Matthew Rusike,29,Centre-Forward,Zimbabwe,0,No club,No country,0,out,2019
1327,Stabæk Fotball,Jie Sun,28,Centre-Back,China,250000,CC Yatai,China,"End of loanJun 30, 2019",out,2019
1328,Stabæk Fotball,Nikolaj Kirk,21,Central Midfield,Denmark,150000,FC Midtjylland,Denmark,"End of loanJul 25, 2019",out,2019
1329,Stabæk Fotball,Madis Vihmann,23,Centre-Back,Estonia,0,FC Flora,Estonia,"End of loanJul 25, 2019",out,2019
1330,SK Brann,Erlend Hustad,22,Centre-Forward,Norway,150000,Notodden,Norway,free transfer,in,2019
1331,SK Brann,Ali Ahamada,28,Goalkeeper,Comoros,200000,Kongsvinger,Norway,0,in,2019
1332,SK Brann,Vegard Forren,32,Centre-Back,Norway,300000,Molde,Norway,0,in,2019
1333,SK Brann,Markus Pettersen,20,Goalkeeper,Norway,50000,Nest-Sotra IL,Norway,"End of loanAug 31, 2019",in,2019
1334,SK Brann,Marius Bildöy,19,Right Winger,Norway,50000,Asane Fotball,Norway,"End of loanAug 15, 2019",in,2019
1335,SK Brann,Henrik Kjelsrud Johansen,26,Centre-Forward,Norway,250000,Fredrikstad,Norway,0,out,2019
1336,SK Brann,Kristoffer Lökberg,27,Defensive Midfield,Norway,400000,Viking FK,Norway,0,out,2019
1337,SK Brann,Jesper Löfgren,22,Centre-Back,Sweden,800000,Mjällby AIF,Sweden,loan transfer,out,2019
1338,SK Brann,Erlend Hustad,22,Centre-Forward,Norway,150000,Nest-Sotra IL,Norway,loan transfer,out,2019
1339,Vålerenga Fotball,Ousmane Camara,20,Right Winger,Guinea,175000,AFC Eskilstuna,Sweden,150000,in,2019
1340,Vålerenga Fotball,Benjamin Stokke,29,Centre-Forward,Norway,200000,Randers FC,Denmark,free transfer,in,2019
1341,Vålerenga Fotball,Kjetil Haug,21,Goalkeeper,Norway,100000,Sogndal IL,Norway,free transfer,in,2019
1342,Vålerenga Fotball,Pierre Kanstrup,30,Centre-Back,Denmark,300000,BB Erzurumspor,Turkey,free transfer,in,2019
1343,Vålerenga Fotball,Mayron George,25,Centre-Forward,Costa Rica,500000,FC Midtjylland,Denmark,loan transfer,in,2019
1344,Vålerenga Fotball,Amin Nouri,29,Left-Back,Norway,200000,KV Oostende,Belgium,"End of loanJun 30, 2019",in,2019
1345,Vålerenga Fotball,Mohammed Fellah,30,Attacking Midfield,Norway,300000,No club,No country,0,in,2019
1346,Vålerenga Fotball,Fredrik Holmé,18,Centre-Back,Norway,50000,Vålerenga II,Norway,0,in,2019
1347,Vålerenga Fotball,Oskar Aron Opsahl,18,Left-Back,Norway,50000,Skeid,Norway,"End of loanAug 31, 2019",in,2019
1348,Vålerenga Fotball,Odin Thiago Holm,16,Attacking Midfield,Norway,300000,Tiller IL,Norway,"End of loanJul 31, 2019",in,2019
1349,Vålerenga Fotball,Christian Dahle Borchgrevink,20,Right-Back,Norway,600000,Notodden,Norway,"End of loanJun 3, 2019",in,2019
1350,Vålerenga Fotball,Magnus Grödem,20,Attacking Midfield,Norway,400000,Ullensaker/Kisa,Norway,"End of loanJun 11, 2019",in,2019
1351,Vålerenga Fotball,Chidera Ejuke,21,Left Winger,Nigeria,8000000,Heerenveen,Netherlands,2000000,out,2019
1352,Vålerenga Fotball,Magnus Grödem,21,Attacking Midfield,Norway,400000,Vejle BK,Denmark,100000,out,2019
1353,Vålerenga Fotball,Fitim Azemi,27,Centre-Forward,Norway,200000,Tromsø IL,Norway,loan transfer,out,2019
1354,Vålerenga Fotball,Peter Godly Michael,21,Centre-Forward,Nigeria,300000,Skeid,Norway,loan transfer,out,2019
1355,Vålerenga Fotball,Harald Martin Hauso,18,Centre-Back,Norway,0,Oppsal Fotball,Norway,loan transfer,out,2019
1356,Vålerenga Fotball,Leo Cornic,18,Right-Back,Norway,200000,Baerum SK,Norway,loan transfer,out,2019
